0|933
1786706395137|933
1374389534722|933
1374389534723|933
824633720836|933
962072674310|933
687194767367|933
1236950581256|933
274877906953|933
1236950581258|933
1511828488203|933
2199023255564|933
824633720847|933
16|933
824633720849|933
687194767378|933
1236950581267|933
1099511627796|933
1374389534741|933
1649267441686|933
1099511627800|933
1236950581273|933
824633720858|933
962072674331|933
274877906972|933
1099511627805|933
137438953502|933
1236950581279|933
1099511627808|933
824633720865|933
1649267441698|933
1236950581283|933
36|1129
37|4194
38|8333
39|8698
549755813928|8698
41|8698
137438953514|8698
1649267441707|8698
137438953516|8698
962072674349|8698
2061584302127|8698
549755813936|8698
1099511627825|8698
1099511627826|8698
1786706395187|8698
1786706395188|8698
1099511627829|8698
962072674358|8698
412316860471|8698
1236950581304|8698
274877907001|8698
1236950581306|8698
549755813948|8698
2061584302141|8698
1924145348670|8698
63|8698
1649267441728|8698
687194767425|8698
1099511627842|8698
274877907011|8698
1649267441732|8698
1511828488261|8698
1099511627846|8698
824633720903|8698
549755813960|8698
1924145348681|8698
962072674378|8698
75|8853
1236950581324|8853
824633720909|8853
274877907022|8853
274877907023|8853
1511828488272|8853
962072674385|8853
549755813970|8853
1511828488275|8853
1649267441748|8853
549755813973|8853
2061584302166|8853
412316860503|8853
412316860504|8853
549755813977|8853
1374389534810|8853
1236950581339|8853
549755813980|8853
1786706395229|8853
962072674398|8853
1924145348703|8853
1511828488288|8853
1099511627873|8853
1786706395234|8853
1786706395235|8853
687194767461|8853
412316860518|8853
1649267441768|8853
962072674409|8853
1649267441770|8853
1649267441771|8853
1649267441772|8853
2061584302189|8853
110|10027
412316860527|10027
1511828488304|10027
1236950581361|10027
1511828488306|10027
115|10027
1099511627892|10027
824633720949|10027
1236950581366|10027
962072674423|10027
549755814008|10027
1099511627897|10027
1924145348730|10027
274877907068|10027
1511828488317|10027
962072674430|10027
2061584302207|10027
1786706395264|10027
1511828488321|10027
131|10027
1649267441796|10027
1924145348741|10027
2061584302214|10027
1099511627911|10027
274877907080|10027
1924145348746|10027
412316860556|10027
1236950581389|10027
1924145348750|10027
2061584302223|10027
274877907088|10027
687194767505|10027
137438953618|2199023256684
549755814035|2199023256684
1099511627924|2199023256684
1786706395285|2199023256684
1099511627926|2199023256684
274877907095|2199023256684
1374389534872|2199023256684
412316860569|2199023256684
2061584302234|2199023256684
687194767515|2199023256684
549755814044|2199023256684
1924145348765|2199023256684
1649267441822|2199023256684
1649267441823|2199023256684
1374389534880|2199023256684
1236950581409|2199023256684
687194767522|2199023256684
274877907107|2199023256684
1786706395300|2199023256684
1374389534885|2199023256684
824633720998|2199023256684
1649267441831|2199023256684
687194767528|2199023256684
1649267441833|2199023256684
549755814058|2199023256684
1374389534891|2199023256684
962072674477|2199023256684
274877907118|2199023256684
1099511627951|2199023256684
274877907120|2199023256684
1374389534897|2199023256684
137438953651|2199023261211
137438953652|2199023262818
962072674485|2199023262818
1099511627959|2199023262818
824633721017|2199023262818
824633721018|2199023262818
1786706395323|2199023262818
962072674492|2199023262818
687194767550|2199023262818
412316860607|2199023262818
1924145348800|2199023262818
1374389534913|2199023262818
274877907138|2199023262818
687194767555|2199023262818
412316860612|2199023262818
549755814085|2199023262818
1511828488390|2199023262818
824633721031|2199023262818
274877907144|2199023262818
962072674505|2199023262818
824633721034|2199023262818
274877907147|2199023262818
2061584302284|2199023262818
1511828488397|2199023262818
1511828488399|2199023262818
962072674513|2199023262818
1511828488402|2199023262818
1786706395347|2199023262818
1924145348820|2199023262818
2061584302293|2199023262818
137438953686|2199023262994
137438953687|2199023266220
274877907160|4398046512167
274877907161|4398046515995
274877907162|4398046516514
274877907163|4398046521820
412316860636|6597069767117
412316860637|6597069770517
412316860638|6597069771578
412316860639|6597069771971
412316860640|6597069771971
549755814113|6597069771971
1374389534946|6597069771971
824633721059|6597069771971
1099511628004|6597069771971
1374389534949|6597069771971
962072674534|6597069771971
687194767591|6597069771971
687194767593|6597069771971
1374389534954|6597069771971
1924145348843|6597069771971
412316860652|6597069771971
687194767597|6597069771971
2061584302318|6597069771971
1099511628015|6597069771971
412316860656|6597069771971
824633721073|6597069771971
549755814130|6597069771971
1511828488435|6597069771971
687194767604|6597069771971
412316860661|6597069771971
1374389534966|6597069771971
549755814135|6597069771971
962072674552|6597069771971
1099511628025|6597069771971
687194767610|6597069771971
1924145348859|6597069771971
1374389534972|6597069771971
412316860669|6597069773260
412316860670|6597069773744
1099511628031|6597069773744
1786706395392|6597069773744
1374389534977|6597069773744
2061584302338|6597069773744
1099511628035|6597069773744
1236950581509|6597069773744
824633721094|6597069773744
824633721095|6597069773744
687194767624|6597069773744
2061584302345|6597069773744
1786706395402|6597069773744
1236950581515|6597069773744
1099511628044|6597069773744
1924145348877|6597069773744
2061584302350|6597069773744
1924145348879|6597069773744
1236950581520|6597069773744
549755814161|6597069773744
1649267441939|6597069773744
1924145348885|6597069773744
412316860694|6597069773744
1236950581527|6597069773744
1099511628056|6597069773744
412316860697|6597069773744
1924145348890|6597069773744
2061584302363|6597069773744
962072674588|6597069773744
412316860701|6597069774931
412316860702|6597069776841
412316860703|6597069777326
1786706395424|6597069777326
1511828488481|6597069777326
1511828488482|6597069777326
1099511628067|6597069777326
1511828488484|6597069777326
1649267441957|6597069777326
1236950581542|6597069777326
1099511628071|6597069777326
1236950581544|6597069777326
1924145348905|6597069777326
1511828488490|6597069777326
1511828488491|6597069777326
824633721132|6597069777326
1511828488493|6597069777326
2061584302382|6597069777326
1786706395439|6597069777326
1511828488496|6597069777326
549755814193|6597069777326
824633721138|6597069777326
1099511628083|6597069777326
412316860724|6597069777326
1374389535029|6597069777326
1236950581558|6597069777326
1099511628088|6597069777326
1099511628089|6597069777326
1236950581562|6597069777326
2061584302395|6597069777326
2061584302396|6597069777326
412316860733|6597069777454
1236950581566|6597069777454
2061584302399|6597069777454
2061584302401|6597069777454
824633721154|6597069777454
1236950581571|6597069777454
1374389535045|6597069777454
1099511628102|6597069777454
1511828488519|6597069777454
687194767689|6597069777454
412316860746|6597069777454
962072674635|6597069777454
1649267441996|6597069777454
1924145348941|6597069777454
824633721167|6597069777454
549755814224|6597069777454
2061584302417|6597069777454
1786706395474|6597069777454
824633721171|6597069777454
687194767700|6597069777454
962072674646|6597069777454
1236950581591|6597069777454
2061584302424|6597069777454
412316860762|6597069777454
549755814235|8796093025056
549755814236|8796093025593
1236950581597|8796093025593
824633721182|8796093025593
1649267442015|8796093025593
1236950581600|8796093025593
962072674657|8796093025593
1374389535074|8796093025593
549755814243|8796093025593
1786706395493|8796093025593
549755814246|8796093025593
1786706395495|8796093025593
1511828488552|8796093025593
824633721193|8796093025593
1511828488555|8796093025593
824633721196|8796093025593
1649267442030|8796093025593
962072674671|8796093025593
1924145348976|8796093025593
824633721202|8796093025593
1374389535092|8796093025593
687194767733|8796093025593
687194767734|8796093025593
1511828488568|8796093025593
1374389535097|8796093025593
549755814266|8796093028089
549755814267|8796093028412
549755814268|8796093030318
687194767741|8796093030318
1924145348991|8796093030318
1374389535104|8796093030318
1236950581633|8796093030318
1786706395523|8796093030318
1786706395524|8796093030318
1924145348998|8796093030318
824633721223|8796093030318
1511828488584|8796093030318
1924145349001|8796093030318
1511828488586|8796093030318
962072674699|8796093030318
