1234|1099
1236950581249|10995116284808
1236950581250|4139
2061584302085|4139
2061584302086|4139
2061584302087|4139
2061584302088|10995116284808
2061584302089|32985348838375
2061584302090|10995116284808
2061584302091|6597069777240
2061584302092|10995116284808
2061584302093|6597069777240
2061584302094|6597069777240
2061584302095|32985348838375
2061584302096|10995116284808
2061584302097|32985348838375
2061584302098|4139
2061584302099|10995116284808
2061584302100|4139
2061584302101|6597069777240
2061584302102|6597069777240
2061584302103|32985348838375
1649267441689|6597069777240
1649267441690|6597069777240
1649267441691|4139
1649267441692|4139
1649267441693|10995116284808
1649267441694|10995116284808
1649267441695|6597069777240
1786706395169|10995116284808
1786706395170|4139
1786706395171|4139
1786706395172|6597069777240
1786706395173|10995116284808
1786706395174|4139
1786706395175|6597069777240
412316860457|4139
412316860458|4139
412316860459|4139
412316860460|4139
412316860461|4139
412316860462|4139
412316860463|4139
412316860464|4139
412316860465|4139
412316860466|4139
412316860467|4139
412316860468|4139
412316860469|4139
412316860470|4139
412316860471|4139
962072674361|4139
962072674362|10995116284808
962072674363|4139
962072674364|4139
962072674365|10995116284808
962072674366|4139
962072674367|10995116284808
962072674368|10995116284808
962072674369|4139
962072674370|4139
962072674371|6597069777240
962072674372|10995116284808
962072674373|4139
962072674374|6597069777240
1374389535138|2199023262543
1374389535139|1242
1374389535140|6597069776731
1374389535141|1242
1374389535142|8796093026744
1374389535143|6597069776731
1374389535144|6597069776731
1374389535145|6597069776731
687194767787|1242
687194767788|1242
687194767789|2199023262543
687194767790|1242
687194767791|2199023262543
687194767792|6597069776731
687194767793|2199023262543
687194767794|1242
687194767795|8796093026744
687194767796|6597069776731
687194767797|1242
687194767798|6597069771886
137438953912|1242
137438953913|2199023262543
137438953915|2199023262543
137438953916|1242
137438953917|1242
137438953918|2199023262543
137438953919|2199023262543
137438953920|1242
137438953921|2199023262543
137438953922|2199023262543
137438953923|1242
137438953924|2199023262543
137438953925|1242
137438953926|1242
137438953927|2199023262543
137438953928|1242
137438953929|1242
137438953930|2199023262543
1374389535180|8796093026744
1374389535181|10995116283653
1374389535182|6597069771886
1374389535183|19791209304051
1374389535184|10995116283653
1374389535185|1242
1374389535186|19791209304051
1374389535187|8796093026744
1374389535188|6597069771886
