2061|0
1234|1234
1236950581249|1236950581248
1236950581250|1236950581248
2061584302085|2061584302084
2061584302086|2061584302084
2061584302087|2061584302084
2061584302088|2061584302084
2061584302089|2061584302084
2061584302090|2061584302084
2061584302096|2061584302084
2061584302097|2061584302084
2061584302099|2061584302084
2061584302101|2061584302084
2061584302102|2061584302084
2061584302103|2061584302084
1649267441689|1649267441688
1649267441690|1649267441688
1649267441691|1649267441688
1649267441693|1649267441688
1649267441695|1649267441688
1786706395169|1786706395168
1786706395170|1786706395168
1786706395172|1786706395168
1786706395174|1786706395168
1786706395175|1786706395168
412316860457|412316860456
412316860458|412316860456
412316860459|412316860456
412316860462|412316860456
412316860468|412316860456
962072674361|962072674360
962072674362|962072674360
962072674363|962072674360
962072674364|962072674360
962072674366|962072674360
962072674367|962072674360
1374389535138|1374389535137
1374389535139|1374389535137
1374389535141|1374389535137
1374389535144|1374389535137
1374389535145|1374389535137
687194767787|687194767786
687194767788|687194767786
687194767789|687194767786
687194767790|687194767786
687194767791|687194767786
687194767795|687194767786
137438953912|137438953911
137438953915|137438953914
137438953916|137438953914
137438953917|137438953914
137438953918|137438953914
137438953922|137438953914
137438953925|137438953914
137438953929|137438953914
137438953930|137438953914
1374389535180|1374389535179
1374389535181|1374389535179
1374389535182|1374389535179
1374389535183|1374389535179
1374389535188|1374389535179
1374389535189|1374389535179
1374389535191|1374389535179
1374389535192|1374389535179
1374389535194|1374389535179
1374389535195|1374389535179
137438953950|137438953949
137438953951|137438953949
137438953952|137438953949
1374389535202|1374389535201
1374389535203|1374389535201
1374389535204|1374389535201
1374389535205|1374389535201
1374389535206|1374389535201
1374389535207|1374389535201
1374389535209|1374389535201
1374389535211|1374389535201
687194767854|687194767853
687194767855|687194767853
687194767856|687194767853
687194767857|687194767853
687194767858|687194767853
687194767864|687194767853
687194767865|687194767853
687194767866|687194767853
824633721347|824633721346
824633721348|824633721346
2061584302598|2061584302597
2061584302599|2061584302597
2061584302602|2061584302597
962072674830|962072674829
962072674831|962072674829
962072674832|962072674829
962072674833|962072674829
962072674834|962072674829
962072674837|962072674829
962072674842|962072674829
962072674845|962072674829
962072674849|962072674829
1649267442211|1649267442210
1649267442214|1649267442210
1649267442215|1649267442210
1649267442216|1649267442210
1649267442218|1649267442210
557|556
558|556
559|556
561|556
567|556
962072674874|962072674873
962072674875|962072674873
962072674876|962072674873
1099511628349|962072674873
962072674878|962072674873
962072674879|962072674873
962072674880|962072674873
1649267442242|1649267442241
1649267442243|1649267442241
1649267442244|1649267442241
1649267442245|1649267442241
1649267442248|1649267442241
1649267442250|1649267442241
1649267442254|1649267442241
2061584302676|2061584302675
2061584302677|2061584302675
412316861015|412316861014
412316861016|412316861014
412316861017|412316861014
412316861018|412316861014
412316861021|412316861014
412316861022|412316861014
1099511628387|1099511628386
1099511628393|1099511628386
1099511628403|1099511628402
549755814519|549755814518
549755814520|549755814518
549755814526|549755814518
549755814533|549755814532
549755814534|549755814532
549755814535|549755814532
549755814537|549755814532
549755814539|549755814538
549755814540|549755814538
549755814541|549755814538
549755814544|549755814538
549755814546|549755814538
1511828488852|1511828488851
1511828488853|1511828488851
1511828488854|1511828488851
1511828488855|1511828488851
1511828488857|1511828488856
1511828488858|1511828488856
1511828488859|1511828488856
1511828488860|1511828488856
1511828488867|1511828488856
1511828488872|1511828488871
1511828488876|1511828488871
1511828488877|1511828488871
1511828488879|1511828488871
549755814577|549755814576
549755814581|549755814576
549755814583|549755814576
549755814587|549755814576
549755814593|549755814592
549755814594|549755814592
549755814595|549755814592
549755814596|549755814592
549755814599|549755814592
549755814602|549755814601
549755814606|549755814601
549755814607|549755814601
549755814608|549755814601
549755814612|549755814611
549755814613|549755814611
549755814614|549755814611
549755814615|549755814611
549755814617|549755814611
549755814621|549755814611
549755814626|549755814625
549755814631|549755814625
549755814635|549755814625
549755814636|549755814625
549755814643|549755814642
549755814644|549755814642
549755814645|549755814642
549755814646|549755814642
549755814649|549755814642
549755814650|549755814642
549755814652|549755814651
549755814653|549755814651
549755814654|549755814651
549755814657|549755814651
549755814659|549755814658
549755814660|549755814658
549755814662|549755814661
549755814663|549755814661
549755814664|549755814661
549755814665|549755814661
549755814668|549755814661
549755814669|549755814661
549755814671|549755814661
549755814672|549755814661
1099511628564|1099511628563
1099511628565|1099511628563
1099511628566|1099511628563
1099511628567|1099511628563
1099511628568|1099511628563
1099511628569|1099511628563
1099511628570|1099511628563
1099511628571|1099511628563
1099511628572|1099511628563
412316861217|412316861216
274877907748|274877907747
274877907749|274877907747
274877907751|274877907747
274877907752|274877907747
274877907753|274877907747
274877907754|274877907747
274877907755|274877907747
274877907762|274877907747
274877907765|274877907747
274877907769|274877907768
1924145349449|1924145349448
1924145349450|1924145349448
1924145349453|1924145349448
412316861278|412316861277
412316861279|412316861277
412316861280|412316861277
412316861281|412316861277
412316861285|412316861277
412316861286|412316861277
412316861288|412316861277
412316861289|412316861277
412316861292|412316861277
1511828489070|1511828489069
1511828489071|1511828489069
1511828489072|1511828489069
1511828489073|1511828489069
1511828489074|1511828489069
1511828489078|1511828489069
1511828489079|1511828489069
1511828489083|1511828489069
1099511628670|1099511628669
1099511628671|1099511628669
1099511628673|1099511628669
1099511628677|1099511628669
412316861338|412316861337
412316861339|412316861337
412316861340|412316861337
412316861341|412316861337
412316861343|412316861337
412316861346|412316861337
412316861353|412316861352
412316861354|412316861352
412316861357|412316861352
962072675247|962072675246
962072675248|962072675246
962072675249|962072675246
962072675250|962072675246
962072675253|962072675246
962072675254|962072675246
962072675256|962072675246
962072675260|962072675246
962072675261|962072675246
274877907906|274877907905
274877907907|274877907905
549755814853|549755814852
549755814854|549755814852
549755814855|549755814852
549755814856|549755814852
412316861386|412316861385
412316861387|412316861385
412316861388|412316861385
687194768337|687194768336
687194768338|687194768336
687194768339|687194768336
687194768341|687194768336
687194768344|687194768336
687194768345|687194768336
549755814876|549755814875
549755814878|549755814875
137438954465|137438954464
137438954468|137438954464
137438954475|137438954464
1924145349614|1924145349613
1008|1007
1009|1007
137438954483|137438954482
137438954486|137438954482
137438954488|137438954487
137438954491|137438954487
137438954494|137438954487
137438954496|137438954487
962072675336|962072675335
962072675338|962072675335
962072675341|962072675335
687194768400|687194768399
687194768401|687194768399
687194768403|687194768399
687194768404|687194768399
687194768409|687194768399
412316861470|412316861469
412316861472|412316861471
412316861473|412316861471
412316861474|412316861471
412316861476|412316861475
412316861477|412316861475
412316861478|412316861475
412316861479|412316861475
412316861480|412316861475
412316861481|412316861475
412316861482|412316861475
412316861483|412316861475
412316861484|412316861475
412316861485|412316861475
412316861487|412316861475
412316861491|412316861490
412316861495|412316861494
412316861496|412316861494
412316861498|412316861497
412316861499|412316861497
412316861500|412316861497
412316861501|412316861497
412316861502|412316861497
412316861503|412316861497
412316861504|412316861497
412316861505|412316861497
412316861506|412316861497
412316861513|412316861512
412316861514|412316861512
412316861517|412316861512
274877908047|274877908046
274877908048|274877908046
274877908049|274877908046
274877908050|274877908046
274877908063|274877908046
412316861540|412316861539
412316861541|412316861539
412316861542|412316861539
412316861543|412316861539
412316861546|412316861545
274877908078|274877908077
274877908080|274877908077
274877908083|274877908082
274877908084|274877908082
274877908086|274877908085
274877908087|274877908085
274877908088|274877908085
274877908089|274877908085
274877908090|274877908085
274877908091|274877908085
274877908092|274877908085
687194768909|687194768908
687194768910|687194768908
687194768911|687194768908
687194768912|687194768908
687194768913|687194768908
687194768914|687194768908
687194768915|687194768908
687194768916|687194768908
687194768919|687194768908
687194768920|687194768908
687194768921|687194768908
687194768923|687194768908
687194768925|687194768908
274877908514|274877908513
274877908515|274877908513
274877908516|274877908513
274877908517|274877908513
274877908518|274877908513
274877908525|274877908513
274877908526|274877908513
274877908527|274877908513
962072675889|962072675888
962072675890|962072675888
962072675891|962072675888
962072675892|962072675888
962072675893|962072675888
962072675894|962072675888
962072675895|962072675888
962072675898|962072675888
824633722446|824633722445
824633722447|824633722445
824633722448|824633722445
824633722449|824633722445
824633722455|824633722445
1786706396767|1786706396766
1786706396768|1786706396766
1786706396769|1786706396766
1786706396770|1786706396766
1786706396772|1786706396766
1786706396773|1786706396766
1786706396778|1786706396766
1786706396781|1786706396766
1786706396786|1786706396785
1786706396788|1786706396787
412316862070|412316862069
412316862071|412316862069
412316862072|412316862069
412316862073|412316862069
412316862075|412316862069
412316862076|412316862069
412316862078|412316862069
1511828489859|1511828489858
1511828489862|1511828489858
1511828489866|1511828489858
412316862093|412316862092
412316862094|412316862092
412316862095|412316862092
412316862096|412316862092
412316862099|412316862092
412316862102|412316862092
412316862106|412316862092
412316862107|412316862092
412316862114|412316862113
412316862115|412316862113
412316862116|412316862113
412316862117|412316862113
412316862118|412316862113
412316862119|412316862113
412316862124|412316862113
962072676015|962072676014
962072676016|962072676014
962072676017|962072676014
962072676019|962072676014
962072676020|962072676014
1511828489911|1511828489910
1511828489913|1511828489910
1511828489915|1511828489910
1511828489919|1511828489910
1511828489921|1511828489910
1511828489924|1511828489910
1786706396871|1786706396870
1786706396875|1786706396870
1786706396879|1786706396870
274877909018|274877909017
274877909019|274877909017
274877909022|274877909017
274877909023|274877909017
274877909024|274877909017
687194769443|687194769442
687194769444|687194769442
687194769445|687194769442
687194769448|687194769442
687194769451|687194769442
687194769452|687194769442
687194769454|687194769442
687194769458|687194769442
2061584304180|2061584304179
2061584304181|2061584304179
2061584304182|2061584304179
2061584304184|2061584304179
2061584304185|2061584304179
2061584304186|2061584304179
2061584304188|2061584304179
2061584304191|2061584304179
1649267443783|1649267443782
1649267443784|1649267443782
2061584304202|2061584304201
2124|2123
2125|2123
2126|2123
2127|2123
2128|2123
2129|2123
2130|2123
2131|2123
962072676437|962072676436
962072676438|962072676436
962072676439|962072676436
962072676440|962072676436
962072676441|962072676436
962072676442|962072676436
962072676443|962072676436
962072676444|962072676436
962072676445|962072676436
962072676446|962072676436
687194769504|687194769503
687194769505|687194769503
687194769506|687194769503
687194769507|687194769503
687194769508|687194769503
